+------+------------------------+------------+---------+
| Tile |        Pawprint        | Matched N. | Status  |
| b264 | v20130724_00787_st_cat | 222513     | matched |
| b264 | v20130703_00292_st_cat | 255857     | matched |
| b264 | v20120312_00583_st_cat | 283971     | matched |
| b264 | v20131017_00169_st_cat | 170845     | matched |
| b264 | v20140620_01007_st_cat | 246509     | matched |
| b264 | v20130724_00789_st_cat | 239947     | matched |
| b264 | v20130324_01389_st_cat | 287090     | matched |
| b264 | v20120421_00267_st_cat | 292729     | matched |
| b264 | v20120814_00127_st_cat | 258690     | matched |
| b264 | v20120418_00541_st_cat | 247634     | matched |
| b264 | v20130922_00170_st_cat | 226408     | matched |
| b264 | v20150529_00567_st_cat | 229307     | matched |
| b264 | v20131007_00198_st_cat | 222233     | matched |
| b264 | v20120719_00433_st_cat | 223892     | matched |
| b264 | v20130705_01128_st_cat | 146261     | matched |
| b264 | v20130922_00172_st_cat | 197777     | matched |
| b264 | v20110925_00361_st_cat | 204216     | matched |
| b264 | v20120719_00082_st_cat | 187818     | matched |
| b264 | v20131007_00208_st_cat | 223508     | matched |
| b264 | v20131016_00066_st_cat | 178202     | matched |
| b264 | v20120912_00129_st_cat | 266589     | matched |
| b220 | v20120926_00487_st_cat | 122121     | matched |
| b278 | v20130924_00298_st_cat | 314786     | matched |
| b278 | v20140228_00425_st_cat | 304108     | matched |
| b278 | v20120623_00170_st_cat | 300374     | matched |
| b278 | v20120706_00418_st_cat | 329093     | matched |
| b278 | v20100422_00657_st_cat | 297716     | matched |
| b278 | v20120924_00218_st_cat | 304687     | matched |
| b278 | v20110806_00687_st_cat | 252221     | matched |
| b278 | v20120402_00550_st_cat | 320278     | matched |
| b278 | v20110919_00573_st_cat | 316314     | matched |
| b278 | v20120705_00511_st_cat | 302527     | matched |
| b278 | v20120402_00546_st_cat | 323877     | matched |
| b278 | v20120720_00285_st_cat | 305838     | matched |
| b278 | v20130617_00748_st_cat | 303319     | matched |
| b278 | v20130829_00149_st_cat | 301950     | matched |
| b278 | v20150806_00736_st_cat | 254621     | matched |
| b278 | v20100422_00649_st_cat | 313914     | matched |
| b278 | v20140422_00525_st_cat | 180699     | matched |
| b278 | v20120720_00287_st_cat | 318768     | matched |
| b278 | v20140521_00525_st_cat | 230267     | matched |
| b278 | v20120731_00631_st_cat | 298819     | matched |
| b278 | v20120720_00283_st_cat | 324871     | matched |
| b278 | v20130321_00963_st_cat | 320339     | matched |
| b278 | v20130713_00871_st_cat | 301448     | matched |
| b278 | v20120717_00541_st_cat | 309619     | matched |
| b278 | v20140608_00443_st_cat | 200184     | matched |
| b278 | v20130802_00363_st_cat | 204001     | matched |
| b278 | v20120925_00197_st_cat | 305081     | matched |
| b278 | v20140601_00811_st_cat | 316192     | matched |
| b278 | v20111012_00305_st_cat | 188708     | matched |
| b278 | v20140521_00527_st_cat | 231668     | matched |
| b278 | v20140228_00431_st_cat | 299546     | matched |
| b278 | v20130822_00657_st_cat | 319479     | matched |
| b278 | v20140521_00523_st_cat | 229779     | matched |
| b278 | v20120717_00547_st_cat | 284198     | matched |
| b278 | v20120804_00189_st_cat | 230139     | matched |
| b278 | v20130617_00754_st_cat | 322124     | matched |
| b278 | v20150806_00732_st_cat | 218358     | matched |
| b278 | v20120721_00481_st_cat | 301516     | matched |
| b278 | v20111004_00127_st_cat | 308623     | matched |
| b278 | v20150908_00139_st_cat | 313971     | matched |
| b278 | v20120801_00478_st_cat | 309079     | matched |
| b278 | v20130829_00153_st_cat | 289956     | matched |
| b278 | v20140501_00608_st_cat | 143698     | matched |
| b278 | v20120926_00199_st_cat | 301744     | matched |
| b278 | v20130710_00694_st_cat | 342885     | matched |
| b278 | v20120927_00343_st_cat | 219890     | matched |
| b278 | v20130321_00967_st_cat | 297678     | matched |
| b278 | v20120731_00637_st_cat | 277873     | matched |
| b278 | v20140228_00429_st_cat | 306508     | matched |
| b278 | v20130315_00451_st_cat | 282873     | matched |
| b278 | v20120927_00335_st_cat | 222723     | matched |
| b278 | v20120623_00174_st_cat | 296289     | matched |
| b278 | v20120818_00748_st_cat | 218230     | matched |
| b278 | v20140422_00527_st_cat | 205551     | matched |
| b278 | v20150902_00126_st_cat | 304197     | matched |
| b278 | v20130509_01098_st_cat | 217274     | matched |
| b278 | v20120705_00515_st_cat | 309738     | matched |
| b278 | v20120616_00234_st_cat | 284986     | matched |
| b278 | v20120721_00487_st_cat | 295302     | matched |
| b278 | v20140520_00786_st_cat | 239981     | matched |
| b278 | v20140422_00529_st_cat | 206642     | matched |
| b278 | v20150818_00127_st_cat | 192606     | matched |
| b278 | v20120804_00187_st_cat | 257208     | matched |
| b278 | v20110919_00569_st_cat | 297378     | matched |
| b278 | v20120926_00191_st_cat | 311571     | matched |
| b278 | v20120317_00432_st_cat | 305398     | matched |
| b278 | v20130710_00692_st_cat | 343313     | matched |
| b278 | v20120623_00166_st_cat | 310603     | matched |
| b278 | v20150908_00135_st_cat | 314247     | matched |
| b278 | v20130713_00875_st_cat | 302027     | matched |
| b278 | v20110901_00588_st_cat | 298830     | matched |
| b278 | v20120717_00545_st_cat | 308624     | matched |
| b278 | v20120925_00189_st_cat | 294828     | matched |
| b278 | v20140601_00813_st_cat | 303548     | matched |
| b278 | v20130802_00123_st_cat | 331562     | matched |
| b278 | v20140608_00437_st_cat | 231599     | matched |
| b278 | v20130314_00449_st_cat | 274977     | matched |
| b278 | v20130314_00447_st_cat | 267422     | matched |
| b278 | v20100422_00653_st_cat | 308909     | matched |
| b278 | v20120706_00416_st_cat | 318624     | matched |
| b278 | v20140520_00784_st_cat | 293032     | matched |
| b278 | v20150907_00267_st_cat | 254550     | matched |
| b278 | v20120719_00341_st_cat | 201592     | matched |
| b278 | v20120720_00293_st_cat | 310174     | matched |
| b278 | v20120317_00434_st_cat | 307020     | matched |
| b278 | v20120705_00513_st_cat | 309683     | matched |
| b278 | v20130802_00365_st_cat | 230291     | matched |
| b220 | v20120723_00662_st_cat | 123536     | matched |
| b278 | v20120705_00517_st_cat | 297196     | matched |
| b278 | v20150331_01285_st_cat | 323052     | matched |
| b278 | v20150806_00738_st_cat | 251520     | matched |
| b278 | v20130804_00316_st_cat | 322878     | matched |
| b278 | v20150331_01283_st_cat | 324933     | matched |
| b278 | v20140501_00604_st_cat | 161124     | matched |
| b278 | v20150908_00133_st_cat | 317192     | matched |
| b278 | v20131006_00227_st_cat | 286496     | matched |
| b278 | v20111012_00303_st_cat | 216936     | matched |
| b278 | v20150818_00123_st_cat | 215238     | matched |
| b278 | v20100911_00292_st_cat | 294210     | matched |
| b278 | v20120818_00746_st_cat | 229444     | matched |
| b278 | v20120801_00480_st_cat | 313341     | matched |
| b278 | v20140521_00613_st_cat | 230973     | matched |
| b278 | v20120731_00635_st_cat | 300964     | matched |
| b278 | v20131017_00033_st_cat | 205298     | matched |
| b278 | v20131006_00225_st_cat | 284016     | matched |
| b278 | v20120801_00488_st_cat | 316471     | matched |
| b278 | v20131017_00029_st_cat | 232431     | matched |
| b278 | v20130315_00443_st_cat | 290145     | matched |
| b278 | v20130923_00113_st_cat | 275948     | matched |
| b278 | v20120719_00339_st_cat | 197277     | matched |
| b278 | v20140608_00439_st_cat | 199347     | matched |
| b278 | v20110806_00691_st_cat | 269911     | matched |
| b278 | v20120818_00742_st_cat | 235560     | matched |
| b278 | v20150331_01289_st_cat | 315262     | matched |
| b278 | v20140601_00815_st_cat | 314143     | matched |
| b278 | v20120623_00164_st_cat | 312775     | matched |
| b278 | v20120801_00486_st_cat | 321764     | matched |
| b278 | v20140501_00606_st_cat | 158246     | matched |
| b278 | v20130804_00320_st_cat | 323042     | matched |
| b278 | v20120705_00507_st_cat | 290830     | matched |
| b278 | v20120616_00228_st_cat | 283311     | matched |
| b278 | v20130314_00453_st_cat | 266418     | matched |
| b278 | v20120720_00291_st_cat | 311755     | matched |
| b278 | v20130802_00119_st_cat | 341469     | matched |
| b278 | v20140601_00809_st_cat | 293346     | matched |
| b278 | v20110901_00596_st_cat | 304852     | matched |
| b278 | v20111004_00129_st_cat | 306320     | matched |
| b278 | v20130829_00157_st_cat | 290780     | matched |
| b278 | v20140521_00619_st_cat | 242452     | matched |
| b278 | v20140521_00617_st_cat | 254424     | matched |
| b278 | v20130314_00451_st_cat | 287681     | matched |
| b278 | v20120927_00341_st_cat | 221868     | matched |
| b278 | v20150902_00122_st_cat | 303598     | matched |
| b278 | v20120705_00509_st_cat | 278230     | matched |
| b278 | v20120924_00210_st_cat | 313162     | matched |
| b278 | v20120317_00436_st_cat | 302129     | matched |
| b278 | v20150722_00427_st_cat | 193867     | matched |
| b278 | v20130822_00659_st_cat | 309875     | matched |
| b278 | v20120616_00230_st_cat | 297370     | matched |
| b278 | v20140228_00421_st_cat | 291663     | matched |
| b278 | v20130509_01100_st_cat | 215613     | matched |
| b278 | v20120801_00482_st_cat | 311315     | matched |
| b278 | v20120925_00193_st_cat | 307383     | matched |
| b278 | v20130713_00865_st_cat | 313614     | matched |
| b278 | v20140520_00792_st_cat | 266018     | matched |
| b278 | v20120925_00199_st_cat | 292600     | matched |
| b278 | v20120925_00191_st_cat | 303076     | matched |
| b278 | v20130713_00873_st_cat | 308133     | matched |
| b278 | v20130822_00655_st_cat | 319790     | matched |
| b278 | v20120402_00552_st_cat | 315642     | matched |
| b278 | v20100422_00655_st_cat | 294855     | matched |
| b278 | v20131017_00031_st_cat | 202700     | matched |
| b278 | v20130321_00965_st_cat | 323187     | matched |
| b278 | v20140521_00519_st_cat | 240231     | matched |
| b278 | v20130923_00111_st_cat | 262491     | matched |
| b278 | v20120804_00191_st_cat | 261425     | matched |
| b278 | v20120721_00489_st_cat | 284656     | matched |
| b278 | v20130802_00367_st_cat | 223319     | matched |
| b278 | v20150806_00730_st_cat | 256176     | matched |
| b278 | v20120718_00226_st_cat | 312711     | matched |
| b278 | v20140601_00819_st_cat | 307702     | matched |
| b278 | v20130321_00969_st_cat | 304014     | matched |
| b278 | v20130802_00125_st_cat | 333848     | matched |
| b220 | v20140603_00125_st_cat | 44488      | matched |
| b220 | v20130630_00979_st_cat | 125741     | matched |
| b220 | v20120920_00246_st_cat | 149299     | matched |
| b220 | v20120705_00709_st_cat | 143497     | matched |
| b220 | v20120723_00666_st_cat | 148615     | matched |
| b220 | v20120920_00244_st_cat | 152887     | matched |
| b220 | v20140730_00511_st_cat | 109915     | matched |
| b220 | v20120929_00442_st_cat | 122969     | matched |
| b220 | v20140603_00123_st_cat | 56081      | matched |
| b220 | v20100825_00482_st_cat | 136718     | matched |
| b220 | v20120807_00303_st_cat | 139718     | matched |
| b220 | v20140730_00505_st_cat | 108524     | matched |
| b220 | v20120531_00908_st_cat | 138387     | matched |
| b220 | v20130919_00522_st_cat | 99141      | matched |
| b220 | v20120531_00902_st_cat | 136940     | matched |
| b220 | v20140510_01338_st_cat | 53366      | matched |
| b220 | v20100825_00480_st_cat | 143563     | matched |
| b220 | v20130326_00666_st_cat | 148163     | matched |
| b220 | v20140510_01336_st_cat | 68218      | matched |
| b220 | v20120608_00663_st_cat | 38079      | matched |
| b220 | v20120821_00276_st_cat | 169748     | matched |
| b220 | v20111012_00257_st_cat | 96945      | matched |
| b220 | v20120926_00479_st_cat | 108464     | matched |
| b220 | v20100825_00474_st_cat | 155505     | matched |
| b220 | v20130906_00489_st_cat | 87579      | matched |
| b220 | v20110915_00281_st_cat | 141310     | matched |
| b220 | v20120728_00210_st_cat | 163516     | matched |
| b220 | v20140618_01281_st_cat | 72933      | matched |
| b220 | v20120531_00910_st_cat | 135233     | matched |
| b220 | v20110813_00511_st_cat | 129875     | matched |
| b220 | v20130906_00483_st_cat | 38209      | matched |
| b220 | v20120705_00701_st_cat | 129498     | matched |
| b220 | v20140811_00481_st_cat | 73008      | matched |
| b220 | v20140228_00349_st_cat | 138520     | matched |
| b220 | v20120821_00280_st_cat | 166277     | matched |
| b220 | v20110813_00517_st_cat | 132973     | matched |
| b220 | v20120621_00562_st_cat | 128082     | matched |
| b220 | v20140811_00459_st_cat | 98294      | matched |
| b220 | v20140422_00401_st_cat | 79963      | matched |
| b220 | v20120929_00444_st_cat | 129524     | matched |
| b220 | v20140812_00125_st_cat | 148745     | matched |
| b220 | v20130228_00603_st_cat | 121872     | matched |
| b220 | v20140422_00407_st_cat | 105991     | matched |
| b220 | v20130326_00674_st_cat | 153744     | matched |
| b220 | v20120531_00906_st_cat | 134137     | matched |
| b220 | v20120612_00231_st_cat | 43963      | matched |
| b220 | v20120728_00202_st_cat | 172289     | matched |
| b220 | v20140618_01279_st_cat | 74266      | matched |
| b220 | v20110915_00279_st_cat | 159486     | matched |
| b220 | v20120811_00466_st_cat | 70297      | matched |
| b220 | v20130311_00536_st_cat | 121781     | matched |
| b220 | v20140325_00589_st_cat | 146758     | matched |
| b220 | v20100420_00716_st_cat | 163888     | matched |
| b220 | v20130311_00530_st_cat | 128820     | matched |
| b220 | v20110916_00497_st_cat | 90633      | matched |
| b220 | v20140618_01283_st_cat | 63621      | matched |
| b220 | v20120223_00404_st_cat | 109424     | matched |
| b220 | v20140228_00353_st_cat | 146413     | matched |
| b220 | v20120223_00410_st_cat | 125424     | matched |
| b220 | v20120920_00236_st_cat | 142464     | matched |
| b220 | v20140701_00671_st_cat | 141762     | matched |
| b220 | v20140811_00483_st_cat | 79181      | matched |
| b220 | v20120608_00659_st_cat | 39464      | matched |
| b220 | v20140730_00513_st_cat | 102594     | matched |
| b220 | v20120705_00705_st_cat | 160009     | matched |
| b220 | v20130906_00481_st_cat | 73328      | matched |
| b220 | v20120707_00592_st_cat | 171437     | matched |
| b220 | v20120621_00552_st_cat | 146687     | matched |
| b220 | v20120811_00464_st_cat | 60409      | matched |
| b220 | v20140325_00591_st_cat | 130986     | matched |
| b220 | v20130330_00552_st_cat | 115693     | matched |
| b220 | v20120728_00206_st_cat | 162353     | matched |
| b220 | v20140812_00149_st_cat | 147745     | matched |
| b220 | v20120531_00900_st_cat | 128407     | matched |
| b220 | v20140303_00467_st_cat | 77110      | matched |
| b220 | v20130317_00766_st_cat | 151206     | matched |
| b220 | v20140328_00572_st_cat | 147062     | matched |
| b220 | v20100420_00714_st_cat | 170764     | matched |
| b220 | v20130317_00770_st_cat | 164323     | matched |
| b220 | v20130317_00776_st_cat | 156605     | matched |
| b220 | v20140812_00147_st_cat | 143585     | matched |
| b220 | v20130630_00969_st_cat | 120560     | matched |
| b220 | v20120608_00655_st_cat | 24757      | matched |
| b220 | v20140328_00574_st_cat | 147568     | matched |
| b220 | v20110915_00275_st_cat | 155902     | matched |
| b220 | v20120707_00594_st_cat | 185036     | matched |
| b220 | v20130906_00487_st_cat | 92248      | matched |
| b220 | v20130712_00503_st_cat | 163713     | matched |
| b220 | v20120807_00297_st_cat | 135964     | matched |
| b220 | v20120612_00237_st_cat | 118285     | matched |
| b220 | v20120621_00560_st_cat | 118321     | matched |
| b220 | v20140603_00129_st_cat | 55230      | matched |
| b220 | v20110903_00420_st_cat | 113286     | matched |
| b220 | v20120926_00483_st_cat | 113255     | matched |
| b220 | v20140630_00448_st_cat | 138842     | matched |
| b220 | v20130712_00505_st_cat | 166388     | matched |
| b220 | v20140422_00405_st_cat | 110776     | matched |
| b220 | v20120701_00430_st_cat | 172318     | matched |
| b220 | v20140811_00453_st_cat | 80032      | matched |
| b220 | v20120920_00238_st_cat | 150607     | matched |
| b220 | v20121028_00156_st_cat | 116947     | matched |
| b220 | v20110903_00414_st_cat | 97275      | matched |
| b220 | v20130917_00245_st_cat | 175929     | matched |
| b220 | v20120701_00424_st_cat | 171342     | matched |
| b220 | v20130330_00546_st_cat | 120954     | matched |
| b220 | v20130917_00251_st_cat | 157911     | matched |
| b220 | v20140528_00484_st_cat | 97612      | matched |
| b220 | v20130228_00613_st_cat | 126241     | matched |
| b220 | v20140811_00479_st_cat | 67198      | matched |
| b220 | v20120701_00428_st_cat | 170524     | matched |
| b220 | v20120531_00904_st_cat | 142797     | matched |
| b220 | v20120707_00590_st_cat | 162312     | matched |
| b220 | v20140812_00117_st_cat | 137288     | matched |
| b220 | v20140730_00413_st_cat | 107797     | matched |
| b220 | v20130311_00534_st_cat | 141400     | matched |
| b220 | v20120723_00660_st_cat | 121014     | matched |
| b220 | v20130917_00249_st_cat | 165747     | matched |
| b220 | v20130311_00538_st_cat | 121299     | matched |
| b220 | v20130228_00611_st_cat | 127887     | matched |
| b220 | v20120811_00470_st_cat | 60695      | matched |
| b220 | v20140422_00403_st_cat | 89941      | matched |
| b220 | v20120725_00536_st_cat | 149623     | matched |
| b220 | v20140811_00455_st_cat | 106592     | matched |
| b220 | v20130917_00243_st_cat | 170226     | matched |
| b220 | v20130321_00871_st_cat | 140692     | matched |
| b220 | v20120626_00571_st_cat | 66677      | matched |
| b220 | v20120725_00532_st_cat | 139668     | matched |
| b220 | v20120612_00229_st_cat | 33539      | matched |
| b220 | v20130321_00867_st_cat | 140797     | matched |
| b220 | v20130815_00123_st_cat | 119848     | matched |
| b220 | v20140422_00409_st_cat | 77845      | matched |
| b220 | v20140303_00459_st_cat | 71072      | matched |
| b220 | v20140630_00306_st_cat | 124998     | matched |
| b220 | v20140528_00482_st_cat | 124773     | matched |
| b220 | v20140730_00507_st_cat | 112470     | matched |
| b220 | v20140811_00463_st_cat | 92873      | matched |
| b220 | v20140512_01025_st_cat | 102032     | matched |
| b220 | v20110916_00491_st_cat | 100490     | matched |
| b220 | v20140730_00509_st_cat | 104506     | matched |
| b220 | v20140712_00601_st_cat | 158089     | matched |
| b220 | v20120728_00208_st_cat | 165072     | matched |
| b220 | v20130815_00119_st_cat | 121856     | matched |
| b220 | v20130321_00869_st_cat | 152926     | matched |
| b220 | v20140730_00411_st_cat | 106146     | matched |
| b220 | v20140228_00351_st_cat | 144474     | matched |
| b220 | v20120920_00240_st_cat | 156983     | matched |
| b220 | v20110813_00509_st_cat | 121822     | matched |
| b220 | v20130330_00550_st_cat | 126576     | matched |
| b220 | v20140730_00417_st_cat | 114432     | matched |
| b220 | v20120321_00731_st_cat | 137219     | matched |
| b220 | v20130630_00977_st_cat | 127265     | matched |
| b220 | v20140630_00690_st_cat | 118017     | matched |
| b220 | v20100420_00710_st_cat | 180528     | matched |
| b220 | v20140528_00486_st_cat | 104707     | matched |
| b220 | v20140712_00611_st_cat | 153176     | matched |
| b220 | v20130919_00520_st_cat | 101366     | matched |
| b220 | v20140712_00607_st_cat | 159568     | matched |
| b220 | v20140630_00302_st_cat | 131877     | matched |
| b220 | v20120223_00412_st_cat | 127048     | matched |
| b220 | v20130815_00125_st_cat | 130321     | matched |
| b220 | v20140630_00692_st_cat | 116182     | matched |
| b220 | v20140512_01027_st_cat | 107596     | matched |
| b220 | v20130321_00873_st_cat | 135371     | matched |
| b220 | v20140811_00457_st_cat | 84572      | matched |
| b220 | v20140730_00415_st_cat | 112650     | matched |
| b220 | v20120725_00542_st_cat | 145301     | matched |
| b220 | v20140630_00298_st_cat | 129977     | matched |
| b220 | v20130228_00605_st_cat | 127332     | matched |
| b220 | v20120223_00414_st_cat | 127233     | matched |
| b220 | v20140528_00480_st_cat | 122569     | matched |
| b220 | v20120821_00278_st_cat | 170640     | matched |
| b220 | v20120725_00540_st_cat | 145063     | matched |
| b220 | v20121028_00160_st_cat | 119664     | matched |
| b220 | v20120705_00699_st_cat | 139404     | matched |
| b220 | v20120723_00668_st_cat | 140071     | matched |
| b220 | v20140812_00121_st_cat | 149917     | matched |
| b220 | v20110903_00416_st_cat | 116288     | matched |
| b220 | v20130917_00241_st_cat | 167155     | matched |
| b220 | v20130317_00768_st_cat | 152513     | matched |
| b220 | v20111012_00259_st_cat | 94690      | matched |
| b220 | v20120626_00579_st_cat | 100058     | matched |
| b220 | v20120621_00558_st_cat | 129516     | matched |
| b220 | v20140328_00566_st_cat | 137527     | matched |
| b220 | v20140616_00347_st_cat | 81107      | matched |
| b220 | v20110916_00489_st_cat | 100854     | matched |
| b220 | v20140630_00308_st_cat | 118097     | matched |
| b220 | v20120807_00301_st_cat | 141038     | matched |
| b220 | v20130906_00485_st_cat | 61362      | matched |
| b220 | v20130228_00607_st_cat | 135549     | matched |
| b220 | v20120321_00735_st_cat | 175609     | matched |
| b220 | v20100420_00706_st_cat | 167933     | matched |
| b220 | v20140630_00444_st_cat | 141952     | matched |
| b220 | v20140325_00595_st_cat | 133162     | matched |
| b220 | v20120223_00408_st_cat | 131024     | matched |
| b220 | v20120705_00703_st_cat | 148578     | matched |
| b220 | v20120920_00242_st_cat | 156371     | matched |
| b220 | v20120811_00462_st_cat | 58497      | matched |
| b220 | v20140303_00465_st_cat | 60632      | matched |
| b220 | v20120929_00446_st_cat | 120968     | matched |
| b220 | v20120626_00575_st_cat | 55731      | matched |
| b220 | v20120723_00670_st_cat | 149838     | matched |
| b220 | v20130919_00516_st_cat | 111238     | matched |
| b220 | v20140701_00667_st_cat | 129093     | matched |
| b220 | v20140812_00141_st_cat | 142712     | matched |
| b220 | v20130324_01075_st_cat | 96432      | matched |
| b220 | v20120707_00598_st_cat | 179688     | matched |
| b220 | v20110915_00285_st_cat | 157295     | matched |
| b220 | v20110903_00418_st_cat | 117549     | matched |
| b220 | v20120612_00233_st_cat | 80408      | matched |
| b220 | v20130324_01079_st_cat | 92040      | matched |
| b220 | v20120811_00468_st_cat | 63861      | matched |
| b220 | v20140228_00355_st_cat | 143341     | matched |
| b220 | v20120321_00733_st_cat | 167260     | matched |
| b220 | v20130712_00501_st_cat | 144608     | matched |
| b220 | v20120926_00477_st_cat | 111675     | matched |
| b220 | v20140630_00442_st_cat | 130790     | matched |
| b220 | v20140603_00127_st_cat | 46392      | matched |
| b220 | v20140630_00452_st_cat | 137333     | matched |
| b220 | v20120926_00485_st_cat | 124437     | matched |
| b220 | v20120321_00741_st_cat | 162951     | matched |
| b220 | v20120608_00653_st_cat | 26947      | matched |
| b220 | v20130815_00121_st_cat | 139945     | matched |
| b220 | v20120608_00661_st_cat | 44393      | matched |
| b220 | v20120701_00426_st_cat | 178395     | matched |
| b220 | v20130630_00973_st_cat | 139023     | matched |
| b220 | v20140325_00585_st_cat | 143338     | matched |
| b220 | v20120223_00406_st_cat | 110189     | matched |
| b220 | v20140603_00121_st_cat | 62465      | matched |
| b220 | v20140228_00359_st_cat | 137056     | matched |
| b220 | v20120807_00305_st_cat | 146788     | matched |
| b220 | v20120621_00554_st_cat | 148365     | matched |
| b220 | v20120723_00664_st_cat | 146420     | matched |
| b220 | v20120807_00299_st_cat | 148887     | matched |
| b220 | v20120929_00448_st_cat | 122672     | matched |
| b220 | v20130919_00512_st_cat | 113883     | matched |
| b220 | v20140712_00603_st_cat | 161082     | matched |
| b220 | v20140811_00485_st_cat | 77042      | matched |
| b220 | v20120929_00450_st_cat | 121621     | matched |
| b220 | v20140528_00478_st_cat | 117327     | matched |
+------+------------------------+------------+---------+
Count: 2485
